playerID,playerID_trade,full_name,first_name,last_name,birth_date
00-0027034,VollSe20,Sebastian Vollmer,Sebastian,Vollmer,1984-07-10
00-0039372,BrowJa09,Jarvis Brownlee Jr.,Jarvis,Brownlee,2001-07-13
00-0039841,DeJeCo00,Cooper DeJean,Cooper,DeJean,2003-02-09
00-0027874,ThomDe03,Demaryius Thomas,Demaryius,Thomas,1987-12-25
00-0039924,TurnDa01,Dallas Turner,Dallas,Turner,2003-02-02
00-0033692,MillCh03,Charlie Miller,Charles,Miller,1994-05-15
00-0034393,FumaTr00,Troy Fumagalli,Troy,Fumagalli,1995-02-17
00-0027170,MaugJo00,Josh Mauga,Joshua,Mauga,1987-06-20
00-0031291,WrigJa03,James Wright,James,Wright,1991-12-31
00-0032768,WhitCo03,Cody Whitehair,Cody,Whitehair,1992-07-11
00-0026945,BiggE.99,E.J. Biggers,Edjuan,Biggers,1987-06-13
00-0027989,BoweDa00,Da'Quan Bowers,Dennis,Bowers,1990-02-23
00-0031492,MyerJa00,Jason Myers,Jason,Myers,1991-05-12
00-0038448,HammMa01,Malik Hamm,Malik,Hamm,2000-08-26
00-0027868,MorgDe99,Derrick Morgan,Derrick,Morgan,1989-01-06
00-0038724,GayeAl01,Ali Gaye,Ali,Gaye,1997-11-29
00-0031997,IrviDa00,David Irving,David,Irving,1993-08-18
00-0034931,DineJo01,Joe Dineen,Joe,Dineen,1996-03-26
00-0035536,GailLa00,Lamont Gaillard,Lamont,Gaillard,1996-02-08
00-0029940,BarnT.00,T.J. Barnes,Tarence,Barnes,1990-06-14
00-0030387,MeanSt00,Steven Means,Steven,Means,1990-09-16
00-0037089,CartJa04,Ja'Tyre Carter,Ja'Tyre,Carter,1999-01-15
00-0034104,SimsCa00,Cam Sims,Cameron,Sims,1996-01-06
00-0035266,JordMi01,Mike Jordan,Michael,Jordan,1998-01-25
00-0027983,MoorRa00,Rahim Moore,Rahim,Moore,1990-02-11
00-0036920,TuipMa00,Marlon Tuipulotu,Marlon,Tuipulotu,1999-05-31
00-0037046,JeteDo00,Donovan Jeter,Donovan,Jeter,1998-12-07
00-0026561,FostRa21,Ramon Foster,Ramon,Foster,1986-01-07
00-0038121,TaylAl01,Alontae Taylor,Alontae,Taylor,1998-12-03
00-0040639,ZabeGr00,Grey Zabel,Grey,Zabel,2002-03-30
00-0040764,MaraFe00,Federico Maranges,Federico,Maranges,2001-10-05
00-0036893,HarrNa00,Najee Harris,Najee,Harris,1998-03-09
00-0038612,PerrAT00,A.T. Perry,Atorian,Perry,1999-10-26
00-0038547,SchoLu00,Luke Schoonmaker,Luke,Schoonmaker,1998-09-28
00-0039827,NourHu00,Hunter Nourzad,Hunter,Nourzad,2000-11-26
00-0032951,TreaLa00,Laquon Treadwell,Laquon,Treadwell,1995-06-14
00-0034546,GoldZa00,Zack Golditch,Zackary,Golditch,1995-02-22
00-0040338,RoseKe00,Keivie Rose,Del'Keiveon,Rose,2000-12-14
00-0032728,JoneTe02,Tevin Jones,Tevin,Jones,1992-12-26
00-0032674,GrigNi01,Nicholas Grigsby,Nicholas,Grigsby,1992-07-02
00-0027818,SelvGe99,George Selvie,George,Selvie,1987-03-06
00-0038491,AlexDe02,Deslin Alexandre,Deslin,Alexandre,1998-06-11
00-0036854,McPhEv00,Evan McPherson,Evan,McPherson,1999-07-21
00-0040427,ScotBe01,Ben Scott,Ben,Scott,2001-01-09
00-0023662,CassMa00,Matt Cassel,Matthew,Cassel,1982-05-17
00-0039570,,Jordan Miller,Jordan,Miller,2000-01-20
00-0027777,MoatAr00,Arthur Moats,Arthur,Moats,1988-03-14
00-0032420,ShelBr00,Brandon Shell,Brandon,Shell,1992-02-06
00-0035239,BuntSe00,Sean Murphy-Bunting,Sean,Murphy-Bunting,1997-06-19
00-0024429,FinnCo20,Cortland Finnegan,Cortland,Finnegan,1984-02-02
00-0034512,PhilCa01,Cam Phillips,Cameron,Phillips,1995-12-16
00-0038621,DougDe00,DeMario Douglas,DeMario,Douglas,2000-12-08
00-0034967,GaryRa00,Rashan Gary,Rashan,Gary,1997-12-03
00-0036127,WarrNi01,Nigel Warrior,Nigel,Warrior,1997-12-14
00-0029958,TerrSt00,Steven Terrell,Steven,Terrell,1990-09-21
00-0033097,ColeSh00,Shon Coleman,Shalon,Coleman,1991-11-25
00-0037247,PickGe00,George Pickens,George,Pickens,2001-03-04
00-0036830,JohnDw00,Dwayne Johnson Jr.,Dwayne,Johnson,1997-03-11
00-0031729,ArmbTh00,Thurston Armbrister,Thurston,Armbrister,1992-12-25
00-0029658,WhitCo01,Corey White,Corey,White,1990-05-09
00-0030685,HousSt00,Stephen Houston,Stephen,Houston,1991-10-28
00-0032398,MoorCh00,Chris Moore,Christopher,Moore,1993-06-16
00-0033093,BullJo00,Jonathan Bullard,Jonathan,Bullard,1993-10-22
00-0032688,AndeRo04,Robbie Chosen,Robert,Chosen,1993-05-09
00-0037437,BellGr01,Greg Bell,Greg,Bell,1998-06-16
00-0036876,GranKy00,Kylen Granson,Kylen,Granson,1998-03-27
00-0036616,DarrCh00,Christian Darrisaw,Christian,Darrisaw,1999-06-02
00-0031417,JameJa01,Ja'Wuan James,Ja'Wuan,James,1992-06-03
00-0040710,WalkDe04,Deone Walker,Deone,Walker,2004-03-11
00-0032834,CarrLl00,Lloyd Carrington,Lloyd,Carrington,1993-04-08
00-0039834,KincKa00,Kamren Kinchens,Kamren,Kinchens,2002-09-29
00-0034064,WadmCo00,Colby Wadman,Colby,Wadman,1995-04-19
00-0039207,NchaDu00,Durell Nchami,Durell,Nchami,2000-02-11
00-0032138,KilgDa01,Darius Kilgo,Darius,Kilgo,1991-12-14
00-0027953,PounMi00,Mike Pouncey,James,Pouncey,1989-07-24
00-0033612,ShelSo00,Sojourn Shelton,Sojourn,Shelton,1994-12-25
00-0034356,JackDo02,Donte Jackson,Donte,Jackson,1995-11-08
00-0032268,MariMa01,Marcus Mariota,Marcus,Mariota,1993-10-30
00-0039706,FlaxJe00,Jeremy Flax,Jeremy,Flax,1999-08-25
00-0032362,HarrMa05,Maurice Harris,Maurice,Harris,1992-11-11
00-0029343,ByrdLa00,LaRon Byrd,LaRon,Byrd,1989-08-18
00-0040456,FeltDa00,Da'Quan Felton,Da'Quan,Felton,2001-01-13
00-0033277,KaliKy00,Kyle Kalis,Kyle,Kalis,1993-12-21
00-0030950,FullJo00,John Fullington,John,Fullington,1991-05-30
00-0035615,PatrNa00,Natrez Patrick,Natrez,Patrick,1997-07-09
00-0032437,GrugKa00,Kamu Grugier-Hill,Caelan Kamuela,Grugier-Hill,1994-05-16
00-0036247,SwaiFr00,Freddie Swain,Freddie,Swain,1998-08-04
00-0035042,GillJa00,Jamie Gillan,Jamie,Gillan,1997-07-04
00-0034777,CharDJ00,DJ Chark,Darrell,Chark,1996-09-23
00-0031543,LongTy00,Ty Long,Tyler,Long,1993-04-06
00-0040454,,Kristian Williams,Kristian,Williams,2000-12-05
00-0034052,ZylsBr00,Brandon Zylstra,Brandon,Zylstra,1993-03-25
00-0038403,HawkTr00,Tre Hawkins III,Tre,Hawkins,2000-08-01
00-0034731,McKeKa00,Kahlil McKenzie,Reginald,McKenzie,1997-01-03
00-0032022,,Harold Spears,Harold,Spears,1992-03-09
00-0037240,WillJa11,Jameson Williams,Jameson,Williams,2001-03-26
00-0038073,AkinAl00,Alex Akingbulu,Alex,Akingbulu,1997-12-28
00-0031084,PinkEr00,Eric Pinkins,Eric,Pinkins,1991-08-07
00-0027678,JerrJo20,John Jerry,John,Jerry,1986-06-14
00-0023013,BrowBr00,Brandon Browner,Brandon,Browner,1984-08-02
00-0034624,ColeLa02,Lavon Coleman,Lavon,Coleman,1994-12-10
00-0036827,HawkJa01,Javian Hawkins,Javian,Hawkins,1999-11-03
00-0030578,PattCo00,Cordarrelle Patterson,Cordarrelle,Patterson,1991-03-17
00-0033503,MaulAr00,Arthur Maulet,Arthur,Maulet,1993-07-13
00-0031433,TurnBi00,Billy Turner,William,Turner,1991-10-17
00-0035826,HammJo00,Josh Hammond,Josh,Hammond,1998-07-24
00-0035374,WalkMi00,Michael Walker,Michael,Walker,1996-10-29
00-0034375,WhitKy00,Kyzir White,Kyzir,White,1996-03-24
00-0040296,ThorCo00,Corey Thornton,Corey,Thornton,2001-01-30
00-0033627,CrooJa00,Jason Croom,Jason,Croom,1994-02-28
00-0026997,MackAl20,Alex Mack,Javon,Mack,1985-11-19
00-0037195,WatsJa02,Jaylen Watson,Jaylen,Watson,1998-09-17
00-0036431,FullJo01,Jordan Fuller,Jordan,Fuller,1998-03-04
00-0039235,KaneSa00,Sanoussi Kane,Sanoussi,Kane,2001-10-06
00-0031682,WardTe00,Terron Ward,Terron,Ward,1992-02-15
00-0036652,McMaRa00,Racey McMath,Racey,McMath,1999-06-14
00-0040011,JameSh00,Shemar James,Shemar,James,2004-06-24
00-0032609,MichMa00,Marken Michel,Marken,Michel,1993-04-06
00-0031565,HuntDa01,Danielle Hunter,Danielle,Hunter,1994-10-29
00-0030450,PattQu00,Quinton Patton,Quinton,Patton,1990-08-09
00-0031650,,Jordan Dewalt-Ondijo,Jordan,Dewalt-Ondijo,1992-05-19
00-0032763,JohnAu01,Austin Johnson,Austin,Johnson,1994-05-08
00-0032832,TuckMa01,Marcus Tucker,Marcus,Tucker,1992-06-24
00-0031999,MarcJu00,Justin March,Justin,March-Lillard,1993-07-05
00-0040692,HuntJa03,Jarquez Hunter,Jarquez,Hunter,2002-12-29
00-0031187,HerrRo00,Robert Herron,Robert,Herron,1992-06-02
00-0033462,TankCo00,Cordrea Tankersley,Cordrea,Tankersley,1993-11-19
00-0033584,QualEl00,Elijah Qualls,Elijah,Qualls,1995-02-11
00-0036147,CartSh01,Shyheim Carter,Shyheim,Carter,1997-12-15
00-0030131,MuluAn00,Andy Mulumba,Andy,Mulumba,1990-01-31
00-0040470,OladJo00,Jordan Oladokun,Jordan,Oladokun,2002-07-29
00-0036953,JenkTe00,Teven Jenkins,Teven,Jenkins,1998-03-03
00-0033642,BellB.00,B.J. Bello,Amin,Bello,1994-10-31
00-0032558,,Deonte Gibson,Deonte,Gibson,1993-02-22
00-0040460,WaxxMa00,Marlowe Wax,Marlowe,Wax,2002-12-13
00-0035325,DuhaJo00,Jonathan Duhart,Jonathan,Duhart,1996-06-26
00-0035975,BargJa00,Jake Bargas,Jake,Bargas,1996-11-28
00-0032132,GarcMa00,Max Garcia,Max,Garcia,1991-11-09
00-0038847,JoneTy01,Tyreque Jones,Tyreque,Jones,1999-01-04
00-0036933,CollZa00,Zaven Collins,Zaven,Collins,1999-05-19
00-0039406,WatsNa00,Nathaniel Watson,Nathaniel,Watson,2000-09-01
00-0032455,BlytAu00,Austin Blythe,Austin,Blythe,1992-06-16
00-0039902,BrasCh01,Chris Braswell,Chris,Braswell,2001-10-25
00-0029438,PolkCh00,Chris Polk,Christopher,Polk,1989-12-16
00-0038366,InglTa00,Tanner Ingle,Tanner,Ingle,1999-10-29
00-0034751,JackJo01,Josh Jackson,Joshua,Jackson,1996-04-03
00-0023482,nugenmik01,Mike Nugent,Michael,Nugent,1982-03-02
00-0039465,StewRe00,Reddy Steward,Reddrick,Steward,2001-05-04
00-0035659,McLaTe00,Terry McLaurin,Terry,McLaurin,1995-09-15
00-0034979,MarsIm00,Iman Marshall,Iman,Marshall,1997-02-27
00-0032257,JohnDu00,Duke Johnson,Randy,Johnson,1993-09-23
00-0031660,PierCa00,Casey Pierce,Casey,Pierce,1991-08-12
00-0031696,AndeZa01,Zaire Anderson,Zaire,Anderson,1992-08-18
00-0031237,BridTe00,Teddy Bridgewater,Theodore,Bridgewater,1992-11-10
00-0035221,KeelSt00,Stacy Keely,Stacy,Keely,1995-05-15
00-0032734,ScarBr00,Brennan Scarlett,Brennan,Scarlett,1993-07-31
00-0039516,RobbAi00,Aidan Robbins,Aidan,Robbins,2000-12-22
00-0032082,EdwaJa00,Jahwan Edwards,Jahwan,Edwards,1992-07-27
00-0032445,KarrTe00,Ted Karras,Theodore,Karras,1993-03-15
00-0035247,HillTr00,Trysten Hill,Trysten,Hill,1998-03-25
00-0027985,KendLa00,Lance Kendricks,Lance,Kendricks,1988-01-30
00-0031028,JohnUl00,Ulrick John,Ulrick,John,1992-05-20
00-0027027,LeviAn20,Andy Levitre,Andrew,Levitre,1986-05-15
00-0039684,WileMi01,Michael Wiley,Michael,Wiley,2001-11-10
00-0037619,HineCh00,Chasen Hines,Chasen,Hines,2000-04-03
00-0033114,ThomMi04,Mike Thomas,Michael,Thomas,1994-08-16
00-0037553,KirkJo00,Jontre Kirklin,Jontre,Kirklin,1998-10-09
00-0031276,PatmTy00,Tyler Patmon,Andrew,Patmon,1991-01-26
00-0033112,HemiTe00,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30
00-0039530,SpanBr00,Brevyn Spann-Ford,Brevyn,Spann-Ford,1999-12-27
00-0034983,RenfHu00,Hunter Renfrow,Hunter,Renfrow,1995-12-21
00-0031408,EvanMi00,Mike Evans,Michael,Evans,1993-08-21
00-0034854,HodgKh00,KhaDarel Hodge,KhaDarel,Hodge,1994-01-03
00-0035876,BaccAn00,Andre Baccellia,Andre,Baccellia,1997-01-07
00-0039823,JoneEl00,Elijah Jones,Elijah,Jones,2000-01-08
00-0027783,McCoAn00,Anthony McCoy,Robert,McCoy,1987-12-28
00-0032739,WillWe00,Wendall Williams,Wendall,Williams,1990-09-18
00-0026672,HumbRa00,Ramon Humber,Ramon,Humber,1987-08-10
00-0037090,CarpTa00,Tariq Carpenter,Tariq,Carpenter,1998-12-28
00-0037825,LindTy00,Tyler Linderbaum,Tyler,Linderbaum,2000-04-07
00-0039622,StalIs00,Isaiah Stalbird,Isaiah,Stalbird,2000-07-18
00-0027031,MoorWi99,William Moore,William,Moore,1985-05-18
00-0039601,RichDe03,Demani Richardson,Demani,Richardson,2000-10-07
00-0031193,McCuDa00,Dan McCullers,Daniel,McCullers-Sanders,1992-08-11
00-0035735,TaamJo01,Jordan Ta'amu,Jordan,Ta'amu-Perifanos,1997-12-10
00-0030084,MeekJo01,Jonathan Meeks,Jonathan,Meeks,1989-11-08
00-0040194,HaweJa00,Jackson Hawes,Jackson,Hawes,2000-12-06
00-0036634,FielTo00,Tony Fields II,Tony,Fields,1999-06-18
00-0038643,WillBr06,Brayden Willis,Brayden,Willis,1999-11-11
00-0033872,AdamJa00,Jamal Adams,Jamal,Adams,1995-10-17
00-0029739,SchuJa00,Jacob Schum,Jacob,Schum,1989-01-21
00-0039905,BartGr00,Graham Barton,Graham,Barton,2002-06-01
00-0040416,BullJo01,John Bullock,John,Bullock,2001-04-22
00-0031239,JeanSt00,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,1990-04-12
00-0038891,JackSh01,Shedrick Jackson,Shedrick,Jackson,1999-10-20
00-0040577,WalkJa02,Jalon Walker,Jalon,Walker,2004-02-24
00-0030449,HuntMa00,Margus Hunt,Margus,Hunt,1987-07-14
00-0036373,LawrRa01,Rashard Lawrence,Rashard,Lawrence,1998-08-27
00-0034380,RichWi01,Will Richardson,William,Richardson,1996-01-04
00-0032797,LucaJo00,Jordan Lucas,Jordan,Lucas,1993-08-02
00-0025900,ClarCh21,Chris Clark,Chris,Clark,1985-10-01
00-0035074,IvesTh00,Thomas Ives,Thomas,Ives,1996-06-25
00-0037109,SanbJa00,Jack Sanborn,Jack,Sanborn,2000-07-29
00-0031959,MurpMa03,Marcus Murphy,Marcus,Murphy,1991-10-03
00-0037261,ShakKh00,Khalil Shakir,Khalil,Shakir,2000-02-03
00-0033556,CoheTa00,Tarik Cohen,Tarik,Cohen,1995-07-26
00-0031884,HolmGa00,Gabe Holmes,Gabrison,Holmes,1991-03-29
00-0035463,PridMa00,Malcolm Pridgeon,Malcolm,Pridgeon,1995-01-20
ING700275,,Kendrick Ings,Kendrick,Ings,1990-06-17
00-0023016,PearEr20,Erik Pears,Erik,Pears,1982-06-25
00-0040584,HelmGu00,Gunnar Helm,Gunnar,Helm,2002-09-06
00-0039459,BeneTh00,Theo Benedet,Theo,Benedet,2001-12-10
00-0029159,KearJe01,Jermaine Kearse,Jermaine,Kearse,1990-02-06
00-0030282,TaylSt00,Stepfan Taylor,Stepfan,Taylor,1991-06-09
00-0037529,PoexJa00,Jason Poe,Jason,Poe,1998-07-27
00-0035572,HessPa00,Parker Hesse,Parker,Hesse,1995-05-26
00-0032222,HumpD.00,D.J. Humphries,Dierrias,Humphries,1993-12-28
00-0032393,ProsC.00,C.J. Prosise,Calvin,Prosise,1994-05-20
00-0033628,SaylMa01,Marcus Sayles,Marcus,Sayles,1994-10-01
00-0032402,RidgHa00,Hassan Ridgeway,Hassan,Ridgeway,1994-11-02
00-0032679,McRoPa00,Paul McRoberts,Paul,McRoberts,1992-11-15
00-0026334,MundRy00,Ryan Mundy,Ryan,Mundy,1985-02-11
00-0032043,SpaiQu00,Quinton Spain,Quinton,Spain,1991-08-07
00-0028001,GilbMa00,Marcus Gilbert,Marcus,Gilbert,1988-02-15
00-0034454,PittJa00,Jamiyus Pittman,Jamiyus,Pittman,1994-10-23
00-0034818,NnadDe00,Derrick Nnadi,Derrick,Nnadi,1996-05-09
00-0033687,EttaAm00,Amba Etta-Tawo,Amba,Etta-Tawo,1993-11-10
00-0030566,SweaDJ00,D.J. Swearinger,Dayario,Swearinger,1991-09-01
00-0039251,PearJu00,Julian Pearl,Julian,Pearl,1999-10-06
00-0036328,GibsAn00,Antonio Gibson,Antonio,Gibson,1998-06-23
00-0039718,RichBo01,Bo Richter,Bo,Richter,2000-08-13
00-0040720,BarrJa01,Jahdae Barron,Jahdae,Barron,2001-12-04
00-0029390,LawxCo00,Cordarro Law,Cordarro,Law,1988-10-15
00-0030711,FlueDa00,David Fluellen,David,Fluellen,1992-01-28
00-0040589,RourKu01,Kurtis Rourke,Kurtis,Rourke,2000-10-25
00-0038674,WilsDi00,Divaad Wilson,Divaad,Wilson,2000-01-26
00-0038641,BoldIs00,Isaiah Bolden,Isaiah,Bolden,1999-12-16
00-0036482,StraMi03,Mike Strachan,Michael,Strachan,1997-08-13
00-0030424,GoodMa01,Malliciah Goodman,Malliciah,Goodman,1990-01-04
00-0040387,HortZa00,Zach Horton,Zach,Horton,2002-12-02
00-0031282,BritJu00,Justin Britt,Justin,Britt,1991-05-29
00-0038954,GathIz00,Izaiah Gathings,Izaiah,Gathings,2000-09-18
00-0040546,BryaCo02,Cobee Bryant,Jacobee,Bryant,2001-09-17
00-0025689,DeViMi99,Mike DeVito,Michael,DeVito,1984-06-10
00-0029260,JameLa00,LaMichael James,LaMichael,James,1989-10-22
00-0033973,LeexEl00,Elijah Lee,Elijah,Lee,1996-02-08
00-0038904,FlowMa01,Malik Flowers,Malik,Flowers,1999-06-23
00-0036744,BeckTa00,Tavante Beckett,Tavante,Beckett,1997-10-21
00-0035589,JennGa00,Gary Jennings,Gary,Jennings,1997-03-07
00-0033863,SkipDa00,Dan Skipper,Daniel,Skipper,1994-09-20
00-0030874,WillDa05,Damien Williams,Damien,Williams,1992-04-03
00-0030081,WillJe02,Jesse Williams,Jesse,Williams,1990-11-02
00-0033661,NealLe00,Lewis Neal,Lewis,Neal,1995-05-17
00-0037758,FlotCo00,Cordale Flott,Cordale,Flott,2001-08-24
00-0036688,ThomKi00,Kiondre Thomas,Kiondre,Thomas,1998-02-07
00-0028103,McPhPe00,Pernell McPhee,Pernell,McPhee,1988-12-17
00-0039442,EguaKi00,Kingsley Eguakun,Kingsley,Eguakun,2001-03-23
00-0031263,WillAv00,Avery Williamson,Avery,Williamson,1992-03-09
00-0034465,ReavJe00,Jeremy Reaves,Jeremy,Reaves,1996-08-29
00-0031299,MattJo00,Jordan Matthews,Jordan,Matthews,1992-07-16
00-0030833,AlleJo00,Josh Allen,Joshua,Allen,1991-12-30
00-0031245,BishKe01,Ken Bishop,Kenneth,Bishop,1990-09-08
00-0035345,MyarCh00,Chris Myarick,Christopher,Myarick,1995-10-06
00-0034376,JohnTa01,Taron Johnson,Taron,Johnson,1996-07-27
00-0038796,PalcAl00,Alex Palczewski,Alex,Palczewski,1999-08-03
00-0040322,VigeCa00,Car'lin Vigers,Car'lin,Vigers,2000-08-16
00-0028064,PoweBi00,Bilal Powell,Bilal,Powell,1988-10-27
00-0034522,McDeKC01,KC McDermott,KC,McDermott,1996-04-18
00-0033269,SancRi00,Rigoberto Sanchez,Rigoberto,Sanchez,1994-09-08
00-0024223,WhitDo20,Donte Whitner,Donte,Whitner,1985-07-24
00-0030699,OlatAy00,Deji Olatoye,Ayodeji,Olatoye,1991-07-20
00-0030703,SeamSa00,Sammy Seamster,Samuel,Seamster,1991-02-05
00-0027037,SmitSe99,Sean Smith,Sean,Smith,1987-07-14
00-0039650,OlivBr02,Bryce Oliver,Bryce,Oliver,2000-05-19
00-0032297,OBriKi00,Kitt O'Brien,Kitt,O'Brien,1990-04-29
00-0032165,PeteMa00,Marcus Peters,Marcus,Peters,1993-01-09
00-0031709,,C.J. Roberts,Earnest,Roberts,1991-09-08
00-0030401,AlonKi00,Kiko Alonso,Kristian,Alonso,1990-08-14
00-0034961,BrosNi01,Nick Brossette,Nick,Brossette,1996-03-02
00-0038792,JacoDe00,Demontrey Jacobs,Demontrey,Jacobs,1998-11-22
00-0036368,MuseTa00,Tanner Muse,Tanner,Muse,1996-09-06
00-0040408,WestJa02,Ja'Markis Weston,Ja'Markis,Weston,2000-08-10
00-0031228,GabrTa00,Taylor Gabriel,Taylor,Gabriel,1991-02-17
00-0038538,MiltMa00,Mark Milton,Mark,Milton,1999-09-14
00-0033210,HartDe01,Derek Hart,Derek,Hart,1992-12-01
00-0039893,ThomBr06,Brian Thomas Jr.,Brian,Thomas,2002-10-08
00-0035924,WardJo00,Jonathan Ward,Jonathan,Ward,1997-09-30
00-0034408,MoorKa01,Kam Moore,Kamrin,Moore,1996-10-01
00-0032090,SmitDr02,Dreamius Smith,Dreamius,Smith,1992-09-08
00-0025944,HausSt00,Steven Hauschka,Steven,Hauschka,1985-06-29
00-0023443,RollAn20,Antrel Rolle,Antrel,Rolle,1982-12-16
00-0031095,LenoCh00,Charles Leno Jr.,Charles,Leno,1991-10-09
00-0033428,KirvKo00,Korren Kirven,Korren,Kirven,1994-12-10
00-0037829,BurfSp00,Spencer Burford,Spencer,Burford,2000-07-19
00-0035489,HillWe00,Wes Hills,Wes,Hills,1995-06-05
00-0035383,HerbNa01,Nate Herbig,Nathaniel,Herbig,1998-07-10
00-0036862,SkowBe00,Ben Skowronek,Bennett,Skowronek,1997-06-27
00-0024278,TappDa20,Darryl Tapp,Darryl,Tapp,1984-09-13
00-0030115,SeymRy00,Ryan Seymour,Ryan,Seymour,1990-02-07
00-0026156,RodgDo99,Dominique Rodgers-Cromartie,Dominique,Rodgers-Cromartie,1986-04-07
00-0031580,MasoSh01,Shaq Mason,Shaquille,Mason,1993-08-28
00-0030889,CarsGl01,Glenn Carson,Glenn,Carson,1990-12-05
00-0027870,PounMa20,Maurkice Pouncey,LaShawn,Pouncey,1989-07-24
00-0031017,DoziDa00,Dakota Dozier,Dakota,Dozier,1991-04-30
00-0032946,HarrDe04,De'Vante Harris,De'Vante,Harris,1994-06-30
00-0036175,KempBr00,Brandon Kemp,Brandon,Kemp,1997-01-18
00-0032568,LuckCa00,Cavellis Luckett,Cavellis,Luckett,1992-12-06
00-0038843,CopeJa00,Jacob Copeland,Jacob,Copeland,1999-07-20
HEE265611,,Ben Heenan,Ben,Heenan,1990-02-05
00-0034416,LeexTa00,Tanner Lee,Tanner,Lee,1995-02-14
00-0038807,PaceIv00,Ivan Pace Jr.,Ivan,Pace,2000-12-16
00-0034072,DunbSt00,Steven Dunbar,Steven,Dunbar,1995-12-19
00-0034054,CracRi00,River Cracraft,Tanner,Cracraft,1994-11-01
00-0032514,JenkSh00,Shaneil Jenkins,Shaneil,Jenkins,1994-02-07
00-0027108,BrinJa99,Jasper Brinkley,Jasper,Brinkley,1985-07-12
00-0039285,MonrJa00,Jarius Monroe,Jarius,Monroe,2000-10-06
00-0023448,DaviTh20,Thomas Davis,Thomas,Davis,1983-03-22
00-0035783,HallTy01,Tyler Hall,Tyler,Hall,1998-10-31
00-0023740,GaffTh20,Thomas Gafford,Thomas,Gafford,1983-01-29
00-0033319,MullNi00,Nick Mullens,Nicholas,Mullens,1995-03-21
00-0036971,LawrTr00,Trevor Lawrence,William,Lawrence,1999-10-06
00-0040275,RichJP00,JP Richardson,JP,Richardson,2002-03-23
00-0032717,CherDe02,Demetrius Cherry,Demetrius,Cherry,1992-06-21
00-0037612,NealEv00,Evan Neal,Evan,Neal,2000-09-19
00-0031147,MartCh01,Chris Martin,Christopher,Martin,1990-01-04
00-0026257,DempQu99,Quintin Demps,Quintin,Demps,1985-06-29
00-0036085,WhitJa04,Javin White,Javin,White,1997-02-21
00-0030982,RobeMa00,Marcus Roberson,Marcus,Roberson,1992-10-04
00-0038419,,Robert Burns,Robert,Burns,1998-09-25
00-0040517,HorsCa00,Cam Horsley,Cam,Horsley,2002-02-06
00-0039437,JohnCo02,Cornelius Johnson,Cornelius,Johnson,2000-11-29
00-0033323,WillDa08,Darrell Williams,Darrell,Williams,1993-03-24
00-0039753,LimmBe00,Beaux Limmer,Beaux,Limmer,2001-06-10
00-0033030,KasiNi01,Nila Kasitati,Nila,Kasitati,1993-04-25
00-0032123,McBrTr00,Tre McBride,Douglas,McBride,1992-12-01
00-0035472,GodsDa01,Dan Godsil,Dan,Godsil,1996-08-19
00-0037155,AdamTo03,Tony Adams,Tony,Adams,1999-01-24
00-0029252,UpshCo00,Courtney Upshaw,Courtney,Upshaw,1989-12-13
00-0035652,FinlRy00,Ryan Finley,Ryan,Finley,1994-12-26
00-0040174,JackCa01,Cam Jackson,Cam'Ron,Jackson,2002-08-07
00-0032170,GreeRa00,Rashad Greene,Rashad,Greene,1992-09-23
00-0040019,ToiaJa00,Jay Toia,Jay,Toia,2003-07-16
00-0038826,ONeaRa00,Raiqwon O'Neal,Raiqwon,O'Neal,2000-01-12
00-0032885,MathRy01,Ryker Mathews,Ryker,Mathews,1992-11-28
00-0028410,HeatT.00,T.J. Heath,Lee,Heath,1987-09-11
00-0031811,HageJa00,Jacob Hagen,Jacob,Hagen,1992-03-16
00-0033050,HowaXa00,Xavien Howard,Xavien,Howard,1993-07-04
00-0022531,PeteJa21,Jason Peters,Jason,Peters,1982-01-22
00-0036151,HuffBr00,Bryce Huff,Bryce,Huff,1998-04-17
00-0039707,GantDa00,Dallas Gant,Dallas,Gant,2000-05-16
00-0035269,GayxMa00,Matt Gay,Matt,Gay,1994-03-15
BAR591037,BarnDa03,Dante Barnett,Dante,Barnett,2003-02-11
00-0036695,JoneNa01,Naquan Jones,Naquan,Jones,1998-02-05
00-0026739,NorwJo00,Jordan Norwood,Jordan,Norwood,1986-09-28
00-0039956,BrowEl00,Elliott Brown,Elliott,Brown,1998-02-02
00-0032889,RobiAS00,A'Shawn Robinson,A'Shawn,Robinson,1995-03-21
00-0034906,CottEr00,Eric Cotton,Eric,Cotton,1995-02-28
00-0032255,CannA.00,A.J. Cann,Aaron,Cann,1991-10-23
00-0031163,KistDa00,Danny Kistler,Danny,Kistler,1991-03-30
00-0040013,MondSm01,Smael Mondon Jr.,Smael,Mondon,2003-02-13
00-0032488,FrazMo00,Mose Frazier,Mose,Frazier,1993-08-30
00-0031474,BreaDe00,Delvin Breaux,Delvin,Breaux,1989-10-25
00-0040127,GranKe01,Kenneth Grant,Kenneth,Grant,2003-10-27
00-0032383,KellRy00,Ryan Kelly,Ryan,Kelly,1993-05-30
00-0038556,OverDe00,DeMarvion Overshown,DeMarvion,Overshown,2000-08-13
00-0040204,ReedJa04,Jaylen Reed,Jaylen,Reed,2003-01-29
